tipologia_corso	denominazione	classe_laurea	codice	accesso	curriculum	link	keywords
magistrale	SCIENZE PEDAGOGICHE	LM-85	['2067']	Accesso libero	FORMAZIONE E PROGETTAZIONE, PEDAGOGIA	['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22886&paginaProvenienza=ricercaSemplice&cid=1137', 'https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22567&paginaProvenienza=ricercaSemplice&cid=1137']	['PEDAGOGIA', 'SCIENZE PEDAGOGICHE', 'PSICOSOCIOLOGIA DELLE ORGANIZZAZIONI E DELLA FORMAZIONE', 'DOCIMOLOGIA', 'Gruppo di attiv. form. opzionali II', 'Gruppo di attiv. form. opzionali III', 'Gruppo di attiv. form. opzionali IV', 'METODOLOGIA DELLA RICERCA IN CAMPO EDUCATIVO', 'Gruppo di attiv. form. opzionali V', 'Gruppo di attiv. form. opzionali VI', 'Gruppo di attiv. form. opzionali VII', 'DIDATTICA INTERCULTURALE', 'TEACHING DESIGN', 'COMPETENCIAS TRANSVERSALES DE ORIENTACIÓN', 'TEORIA E STORIA DELLA DIDATTICA', 'METODOLOGIA DIDATTICA', "PEDAGOGIA SPECIALE PER L'INCLUSIONE", 'STORIA DELLA FILOSOFIA (CORSO AVANZATO)', 'FILOSOFIA TEORETICA (CORSO AVANZATO)', 'FILOSOFIA DEL LINGUAGGIO E DELLA MENTE', 'ANTROPOLOGIA FILOSOFICA PER LA FORMAZIONE', 'METODOLOGIA DELLA RICERCA STORICA E SCIENZE COGNITIVE', 'PEDAGOGIA DI COMUNITÀ E MODELLI DI FORMAZIONE DEGLI ADULTI', 'PEDAGOGIA DELLA FAMIGLIA', 'STORIA DELLA PEDAGOGIA CONTEMPORANEA', 'METODI E TECNICHE DELLA FORMAZIONE/TEACHING METHODS AND STRATEGIES', "STORIA DELL'EDUCAZIONE", 'ANTROPOLOGIA SOCIALE', "ANTROPOLOGIA DELL'EDUCAZIONE", "SOCIOLOGIA DELL'EDUCAZIONE E DEI MEDIA DIGITALI", 'SOCIOLOGIA DELLE EMOZIONI', 'FONDAMENTI STORICO-EPISTEMOLOGICI DELLA FISICA', 'PEDAGOGIA DEL CORPO E DELLA COMUNICAZIONE', 'GENDER STUDIES', "PSICOLOGIA DELL'EDUCAZIONE", 'DIDATTICA DELLA FILOSOFIA', 'ISTITUZIONI DI DIRITTO PUBBLICO E LEGISLAZIONE  SCOLASTICA', 'HISTORY OF ITALIAN CONTEMPORARY THEORY OF EDUCATION', 'SOCIAL PEDAGOGY', 'ETHICS AND EDUCATION', 'EDUCAZIONE ALLA NARRATIVITÀ NEL CINEMA', 'TUTELA DEL PLURALISMO RELIGIOSO E CULTURALE', 'Scienze Psicologiche, Pedagogiche, dell’Esercizio Fisico e della Formazione']
magistrale	SCIENZE RIABILITATIVE DELLE PROFESSIONI SANITARIE	LM/SNT2	['2174']	50 posti		['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22309&paginaProvenienza=ricercaSemplice&cid=1137']	['SCIENZE RIABILITATIVE DELLE PROFESSIONI SANITARIE', 'METODOLOGIA RIABILITATIVA', 'NEUROLOGIA', 'MALATTIE APPARATO LOCOMOTORE', 'PSICHIATRIA', 'SCIENZE INFERMIERISTICHE E TECNICHE NEUROPSICHIATRICHE II', 'TIROCINIO', 'OTORINOLARINGOIATRIA', 'GLOTTOLOGIA E LINGUISTICA', 'SCIENZE TECNICHE E MEDICHE APPLICATE', "SCIENZE DELL' ORTOTTICA", 'MEDICINA INTERNA', 'MEDICINA FISICA E RIABILITATIVA DEL CICLO DI VITA', 'MALATTIE APPARATO VISIVO', 'MEDICINA LEGALE', 'MEDICINA DEL LAVORO', 'ORGANIZZAZIONE DELLA PROFESSIONE IN AMBITO SANITARIO', 'ORGANIZZAZIONE AZIENDALE', 'ECONOMIA AZIENDALE', 'INFORMATICA', 'IGIENE GENERALE E APPLICATA', 'SISTEMI DI ELABORAZIONE DELLE INFORMAZIONI', 'PSICHIATRIA II', "PSICOLOGIA DELLO SVILUPPO /PSICOLOGIA DELL'EDUCAZIONE", 'PSICOLOGIA CLINICA DEL CICLO DI VITA', 'Biomedicina, Neuroscienze e Diagnostica avanzata']
magistrale	SERVIZIO SOCIALE, DISEGUAGLIANZE E VULNERABILITA' SOCIALE	LM-87	['2251']	Accesso libero		['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=21616&paginaProvenienza=ricercaSemplice&cid=1137']	["SERVIZIO SOCIALE, DISEGUAGLIANZE E VULNERABILITA' SOCIALE", 'GENERI, SESSUALITÀ E REGOLAZIONE SOCIALE', 'INTERVENTO SOCIALE E VALUTAZIONE DEL RISCHIO', 'PROGETTAZIONE E VALUTAZIONE NEL SOCIALE', 'POLITICHE SOCIALI E SERVIZI', 'DISAGIO SOCIALE TRA ECONOMIA E SOCIETÀ', 'SOCIOLOGIA DELLE FAMIGLIE (C.A.)', 'Gruppo di attiv. form. opzionali II', 'ORGANIZZAZIONE E GESTIONE DELLE RISORSE UMANE', 'PSICOLOGIA SOCIALE DELLE ORGANIZZAZIONI', 'DIRITTO PENALE E PENITENZIARIO', 'DIRITTO AMMINISTRATIVO', 'POLITICHE SOCIALI E GLOBALIZZAZIONE', 'MEDIAZIONE,COESIONE SOCIALE E PRATICHE DI COMUNITÀ', 'SOCIOLOGIA POLITICA', 'TEORIE E TECNICHE DELLA COMUNICAZIONE PUBBLICA', "SOCIOLOGIA DELL'EDUCAZIONE E DEI MEDIA DIGITALI", 'DIRITTI UMANI', "TEORIE DELL'INTERCULTURA", 'Culture e società']
magistrale	SPATIAL PLANNING	LM-48	['2286']	Accesso libero		['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22506&paginaProvenienza=ricercaSemplice&cid=1137']	['SPATIAL PLANNING', 'PLANNING 1 - STUDIO', 'URBAN AND REGIONAL ECONOMICS', 'SOCIAL GEOGRAPHY AND PARTICIPATORY PRACTICES STUDIO', 'PLANNING THEORY', 'GEOMATICS', 'LANDSCAPE DESIGN STUDIO', 'URBAN DESIGN', 'LANDSCAPE ECOLOGY', 'PLANNING 2 - STUDIO', 'URBAN AND REGIONAL POLICIES', 'SUSTAINABLE MOBILITY POLICIES', 'ENERGETIC POLICIES FOR THE TERRITORY', 'TECHNOLOGICAL DESIGN FOR SETTLEMENTS', 'Architettura']
magistrale	STATISTICA E DATA SCIENCE	LM-82	['2235']	Accesso libero		['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22080&paginaProvenienza=ricercaSemplice&cid=1137']	['STATISTICA E DATA SCIENCE', 'PIANI DI CAMPIONAMENTO PER LE SCIENZE SOCIALI', 'STOCHASTIC PROCESSES', 'TEXT MINING', 'DATA MINING', 'MODELLI STATISTICI', 'STATISTICA PER ANALISI ECONOMICHE E AZIENDALI', 'OPTIMIZATION', 'NETWORKS', 'BAYESIAN STATISTICS', 'NON PARAMETRIC STATISTICS', 'PROGRAMMAZIONE AVANZATA IN R PER DATI AD ALTA DIMENSIONALITÀ', 'Gruppo di attiv. form. opzionali II', 'Gruppo di attiv. form. opzionali III', 'PEDAGOGIA SPERIMENTALE', 'SCIENZA DELLE FINANZE', 'RISK MANAGEMENT', 'TOPICS IN MACRO AND FINANCIAL ECONOMETRICS', 'GAME THEORY', "DIDATTICA E METODOLOGIA D'INSEGNAMENTO DELLA MATEMATICA", 'STATISTICAL MACHINE LEARNING', 'BIOMONITORAGGIO AMBIENTALE', 'GENETICA', 'BIG DATA & ANALYTICS', 'ANALISI DI SCENARIO PER LA FINANZA', 'DATA AND MODELS FOR MANAGEMENT DECISIONS', 'FINANCIAL PLANNING AND CONTROL', 'TECNICHE PER LA GESTIONE DEGLI OPEN DATA', 'DOCIMOLOGIA E LABORATORIO', 'ARTIFICIAL INTELLIGENCE AND DEEP LEARNING', 'BIG DATA MANAGEMENT', 'INTELLIGENZA EMOTIVA NELLO SVILUPPO', 'STATISTICA GENETICA E APPLICAZIONI BIOINFORMATICHE', 'MODELS FOR CATEGORICAL DATA', 'STOCHASTIC NETWORKS', 'MODELLI STATISTICI PER LA VOLATILITÀ', 'MODELLI STATISTICI PENALIZZATI', 'APPLICAZIONI IN AMBITO ECONOMICO', 'APPLICAZIONI IN AMBITO SOCIALE', 'ADVANCED SURVIVAL ANALYSIS', 'STATISTICAL MODELS IN CLINICAL RESEARCH', 'Scienze Economiche, Aziendali e Statistiche']
magistrale	STORIA DELL'ARTE	LM-89	['2070']	Accesso libero		['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=21617&paginaProvenienza=ricercaSemplice&cid=1137']	["STORIA DELL'ARTE", "STORIA DELLA CRITICA D'ARTE", "ARCHEOLOGIA E STORIA DELL'ARTE PALEOCRISTIANA", "STORIA DELL'ARTE CONTEMPORANEA CORSO AVANZATO", 'MODULO 1', 'MODULO 2', "TEORIE DELL'ARTE", "STORIA DELL'ARTE MEDIEVALE C.A.", "STORIA DELL'ARTE E DELLE ARTI DECORAT. IN SICILIA E NELL'AREA MEDITER.", 'DIDATTICA VALORIZZAZIONE E COMUNICAZIONE MUSEALE', "STORIA E TECNICHE DELL'ARTE MODERNA", 'ICONOGRAFIA E ICONOLOGIA', "STORIA E METODI DI ANALISI DELL'ARCHITETTURA", 'STRUMENTI E METODOL. PER LA DIGITALIZZAZIONE E VALORIZZAZIONE DEI BBCC', 'FONDAMENTI DI TEORIA E STORIA DEL RESTAURO', 'Culture e società']
magistrale	STUDI STORICI, ANTROPOLOGICI E GEOGRAFICI	LM-84	['2042']	Accesso libero	ANTROPOLOGICO E GEOGRAFICO, STORICO	['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=21618&paginaProvenienza=ricercaSemplice&cid=1137', 'https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=21619&paginaProvenienza=ricercaSemplice&cid=1137']	['STORICO', 'STUDI STORICI, ANTROPOLOGICI E GEOGRAFICI', 'ANTROPOLOGIA CULTURALE', 'FONTI E METODI DELLA STORIA MODERNA', "STORIA CULTURALE DELL'EUROPA MODERNA", 'ARCHIVISTICA', 'GEOGRAFIA CULTURALE', "STORIA E STORIOGRAFIA DELL'EUROPA MEDIEVALE", 'STORIA DELLE CHIESE', 'DIDATTICA DELLA STORIA', 'STORIA CONTEMPORANEA', 'STORIA DEL MEDITERRANEO MEDIEVALE', 'STORIA DEL MEDITERRANEO MODERNO', 'STORIA SOCIALE DEL MEDIOEVO', 'STORIA DEL PENSIERO E DELLE ISTITUZIONI POLITICHE', 'STORIA ECONOMICA', "CIVILTA' BIZANTINA", 'ESEGESI DELLE FONTI MEDIEVALI', 'Culture e società']
magistrale	TOURISM SYSTEMS AND HOSPITALITY MANAGEMENT	LM-49	['2205']	Accesso libero		['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22081&paginaProvenienza=ricercaSemplice&cid=1137']	['TOURISM SYSTEMS AND HOSPITALITY MANAGEMENT', 'REGIONAL ECONOMIC POLICY', 'TOURISM SYSTEMS ECONOMICS', 'DEMOGRAPHY', 'POSITIVE ORGANIZATIONS IN TOURISM', 'MARKETING FOR TOURISM', 'STATISTICS FOR ECONOMICS & BUSINESS', 'ECONOMIC HISTORY AND TOURISM: THEORIES AND FACTS', 'HUMAN RESOURCES', 'SPANISH', 'ADVANCED TOURISM STATISTICS', 'FOOD AND BEVERAGE', 'AGRI-FOOD SYSTEMS', 'EVENTS MANAGEMENT', 'FINANCIAL PLANNING AND CONTROL', 'STRATEGY', 'YIELD AND REVENUE MANAGEMENT', 'Scienze Economiche, Aziendali e Statistiche']
magistrale	TRANSNATIONAL GERMAN STUDIES	LM-37	['2230']	25 posti		['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=21687&paginaProvenienza=ricercaSemplice&cid=1137']	['TRANSNATIONAL GERMAN STUDIES', 'STOFFE UND MOTIVE DER DEUTSCHEN LITERATUR IM EUROPÄISCHEN KONTEXT I', 'METHODEN UND THEMEN DER LITERATUR UND KULTURWISSENSCHAFTEN', 'DEUTSCHE LITERATUR', 'STOFFE UND MOTIVE DER DEUTSCHEN LITERATUR IM EUROPÄISCHEN KONTEXT II', 'MEHRSPRACHIGKEIT', 'INTERKULTURALITÄT (VORMODERNE)', 'INTRODUCTION TO PHILOSOPHY (TAUGHT IN ENGLISH)', 'INTERTEXTUALITÄT UND DEUTSCHE LITERATUR', 'KULTUR UND SPRACHE III', 'DEUTSCH C 1', 'EINFÜHRUNG IN DIE DEUTSCHE KULTUR IM EUROPÄISCHEN KONTEXT', 'EINFÜHRUNG IN DIE DEUTSCHE KULTUR IM EUROPÄISCHEN KONTEXT 1', 'PORTUGIESISCH A 1', 'Scienze Umanistiche']
ciclo unico	ARCHITETTURA	LM-4	['2005']	162 posti		['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=21826&paginaProvenienza=ricercaSemplice&cid=1137']	['ARCHITETTURA', 'TEORIA DELLA PROGETTAZIONE ARCHITETTONICA', 'LABORATORIO DI PROGETTAZIONE ARCHITETTONICA I', 'URBANISTICA', 'DIRITTO URBANISTICO', 'LABORATORIO DI PROGETTAZIONE ARCHITETTONICA II', 'STATICA', 'LABORATORIO DI ARREDAMENTO E ARCHITETTURA DEGLI INTERNI', 'LABORATORIO DI URBANISTICA', 'GEOGRAFIA URBANA E TERRITORIALE', 'LABORATORIO DI PROGETTAZIONE ARCHITETTONICA III', 'SCIENZA DELLE COSTRUZIONI', "LABORATORIO DI COSTRUZIONE DELL'ARCHITETTURA", 'TEORIA E STORIA DEL RESTAURO', "ESTIMO ED ECONOMIA DELL'AMBIENTE", 'LABORATORIO DI PROGETTAZIONE AMBIENTALE', 'LABORATORIO DI URBANISTICA II', 'DISEGNO INDUSTRIALE', 'LABORATORIO DI PROGETTAZIONE ARCHITETTONICA IV', 'LABORATORIO DI TECNICA DELLE COSTRUZIONI', 'LABORATORIO DI ARTE DEI GIARDINI ED ARCHITETTURA DEL PAESAGGIO', 'LABORATORIO DI RESTAURO DEI MONUMENTI', 'LABORATORIO DI PROGETTAZIONE ARCHITETTONICA V', "STORIA DELL'ARTE MODERNA E CONTEMPORANEA", 'ESTETICA', 'ARCHITETTURA TECNICA', "TECNOLOGIA DELL'ARCHITETTURA", 'Architettura']
ciclo unico	CHIMICA E TECNOLOGIA FARMACEUTICHE	LM-13.	['2013']	126 posti		['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22866&paginaProvenienza=ricercaSemplice&cid=1137']	['CHIMICA E TECNOLOGIA FARMACEUTICHE', 'BIOLOGIA VEGETALE', 'FARMACOLOGIA E FARMACOGNOSIA', 'ANALISI DEI MEDICINALI', 'BIOCHIMICA', 'METODI SPETTROSCOPICI', 'BIOCHIMICA MOLECOLARE', 'METODOLOGIE BIOCHIMICHE', 'CHIMICA DEGLI ALIMENTI', 'TECNOLOGIA FARMACEUTICA E PRINCIPI DI PREFORMULAZIONE', 'ANALISI DEI FARMACI', 'CHIM.FARMACEUTICA E TOSSICOLOGICA I', 'FARMACOLOGIA E FARMACOTERAPIA', 'TECNOLOGIA DELLE FORME FARMACEUTICHE E NORMATIVA DEI MEDICINALI', 'CHIM.FARMACEUTICA E TOSSICOLOGICA II', 'METODOLOGIE SPECIALI IN ANALISI FARMACEUTICA', 'FARMACOLOGIA E TOSSICOLOGIA', 'FABBRICAZIONE INDUSTRIALE DEI MEDICINALI', "ECONOMIA D'AZIENDA", 'PROGETTAZIONE DEI FARMACI', 'CHIMICA FARMACEUTICA AVANZATA', 'TECNOLOGIA FARMACEUTICA IN NANOMEDICINA', 'TECNOLOGIA FARMACEUTICA APPLICATA', 'Scienze e Tecnologie Biologiche, Chimiche e Farmaceutiche']
ciclo unico	CONSERVAZIONE E RESTAURO DEI BENI CULTURALI  	LMR/02	['2217']	15 posti	MANUFATTI DIPINTI SU SUPPORTO LIGNEO E TESSILE; MANUFATTI SCOLPITI IN LEGNO; ARREDI E STRUTTURE LIGNEE; MANUFATTI IN MATERIALI SINTETICI LAVORATI, ASSEMBLATI E/O DIPINTI, MATERIALE LIBRARIO E ARCHIVISTICO; MANUFATTI CARTACEI; MATERIALE FOTOGRAFICO, CINEMATOGRAFICO E DIGITALE, MATERIALI LAPIDEI E DERIVATI; SUPERFICI DECORATE DELL'ARCHITETTURA	['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22846&paginaProvenienza=ricercaSemplice&cid=1137', 'https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22847&paginaProvenienza=ricercaSemplice&cid=1137', 'https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22848&paginaProvenienza=ricercaSemplice&cid=1137']	["MATERIALI LAPIDEI E DERIVATI; SUPERFICI DECORATE DELL'ARCHITETTURA", 'CONSERVAZIONE E RESTAURO DEI BENI CULTURALI', 'PRINCIPI DI CONSERVAZIONE PATRIMONIO ARCHIVISTICO E LIBRARIO', 'TEORIA, STORIA E PROGETTAZIONE DEL RESTAURO BENI IMMOBILI', 'TEORIA, STORIA E PROGETTAZIONE DEL RESTAURO BENI MOBILI', 'CHIMICA FISICA', 'CHIMICA DEL RESTAURO', 'GEOMATERIALI PER I BB.CC.', 'FISICA TECNICA AMBIENTALE', "STORIA DELL'ARCHITETTURA", "METODOLOGIE D'INDAGINE CHIMICO-FISICHE", 'SCIENZA E TECNOLOGIA DEI MATERIALI', 'LABORATORIO DI ANALISI DEI MATERIALI', "STORIA DELL'ARTE CONTEMPORANEA", 'LEGISLAZIONE DEI BENI CULTURALI', 'NUOVI MATERIALI PER IL RESTAURO', 'BIOLOGIA MOLECOLARE APPLICATA AI BB.CC.', 'ENTOMOLOGIA APPLICATA AI BB.CC.', 'METODOLOGIA PER LA RICERCA STORICO ARTISTICA', 'GESTIONE DELLE IMPRESE', 'Fisica e Chimica - Emilio Segrè']
ciclo unico	FARMACIA	LM-13.	['2018']	146 posti		['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22809&paginaProvenienza=ricercaSemplice&cid=1137']	['FARMACIA', 'BIOLOGIA VEGETALE', 'FARMACOGNOSIA', 'ANALISI DEI MEDICINALI I', 'BIOCHIMICA GENERALE E MOLECOLARE', 'FISIOLOGIA DELLA NUTRIZIONE', 'ANALISI DEI MEDICINALI 2', 'CHIM.FARMACEUTICA E TOSSICOLOGICA I', 'FARMACOLOGIA GENERALE E FARMACOTERAPIA', 'ALIMENTI E PRODOTTI DIETETICI', 'TECNOLOGIA FARMACEUTICA', 'BIOCHIMICA APPLICATA ALLA FARMACIA DEI SERVIZI', 'CHIM.FARMACEUTICA E TOSSICOLOGICA II', 'FORME FARMACEUTICHE', 'ANALISI DEI MEDICINALI E DI BIOMOLECOLE', 'TOSSICOLOGIA', 'NORMATIVA DEI MEDICINALI E LAB. PREPARAZIONI GALENICHE', 'MANAGEMENT DELLA FARMACIA', 'FARMACOVIGILANZA E FARMACOECONOMIA', 'FARMACI BIOTECNOLOGICI', 'Scienze e Tecnologie Biologiche, Chimiche e Farmaceutiche']
ciclo unico	GIURISPRUDENZA	LMG/01	['470', '471']	Accesso libero	GIURISPRUDENZA (CANALE PA) - PROFILO DI GIURISTA DELLE PUBBLICHE AMMINISTRAZIONI E DELLE ISTITUZIONI SOVRANAZIONALI, GIURISPRUDENZA (CANALE PA) - PROFILO FORENSE AD INDIRIZZO CIVILISTICO E DI IMPRESA, GIURISPRUDENZA (CANALE PA) - PROFILO FORENSE AD INDIRIZZO PENALISTICO, GIURISPRUDENZA (CANALE TP) - PROFILO FORENSE AD INDIRIZZO CIVILISTICO E DI IMPRESA, GIURISPRUDENZA (CANALE TP) - PROFILO FORENSE AD INDIRIZZO PENALISTICO	['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22026&paginaProvenienza=ricercaSemplice&cid=1137', 'https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22027&paginaProvenienza=ricercaSemplice&cid=1137', 'https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22028&paginaProvenienza=ricercaSemplice&cid=1137', 'https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22046&paginaProvenienza=ricercaSemplice&cid=1137', 'https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22029&paginaProvenienza=ricercaSemplice&cid=1137']	['GIURISPRUDENZA (CANALE TP) - PROFILO FORENSE AD INDIRIZZO PENALISTICO', 'GIURISPRUDENZA', 'ECONOMIA POLITICA', 'DIRITTO COMMERCIALE I', 'DIRITTO DEL LAVORO MODULO II', 'DIRITTO DEL LAVORO MODULO I', 'Gruppo di attiv. form. opzionali II', 'Gruppo di attiv. form. opzionali III', 'DIRITTO PENALE (I MODULO)', 'DIRITTO PENALE (II MODULO)', 'DIRITTO INTERNAZIONALE', "DIRITTO DELL'UNIONE EUROPEA", 'DIRITTO AMMINISTRATIVO', 'DIRITTO COMMERCIALE II', 'DIRITTO PROCESSUALE PENALE MODULO I', 'DIRITTO PROCESSUALE PENALE MODULO II', 'DIR.PROCESSUALE CIVILE ED ELEM. DI INFORMATICA GIURIDICA MOD. I', 'DIR.PROCESSUALE CIVILE ED ELEM. DI INFORMATICA GIURIDICA MOD. II', 'DIRITTO TRIBUTARIO', 'GIUSTIZIA TRIBUTARIA', 'DIRITTO AMMINISTRATIVO PROCESSUALE', 'DIRITTO PUBBLICO COMPARATO', 'DIRITTO PRIVATO COMPARATO', 'DIRITTO AGRARIO', "DIRITTO DELL'ECONOMIA", 'Giurisprudenza']
ciclo unico	MEDICINA E CHIRURGIA	LM-41	['2041']	510 posti		['https://offertaformativa.unipa.it/offweb/public/corso/visualizzaCurriculum.seam;jsessionid=SWgbhEEQ+hjRAoLWrTiz8riH.undefined?oidCurriculum=22295&paginaProvenienza=ricercaSemplice&cid=1137']	['MEDICINA E CHIRURGIA - CHIRONE, IPPOCRATE, HYPATIA', 'MEDICINA E CHIRURGIA', 'STATISTICA MEDICA', 'IMMUNOLOGIA', 'MICROBIOLOGIA', 'INGLESE', 'COMUNICAZIONE MEDICO-PAZIENTE', 'PATOLOGIA GENERALE II', 'PATOLOGIA GENERALE I', 'SCIENZE TECNICHE DIETETICHE APPLICATE', 'FISIOPATOLOGIA E METODOLOGIA MEDICA - MODULO I', 'FISIOPATOLOGIA E METODOLOGIA MEDICA - MODULO II', 'PROPEDEUTICA E SISTEMATICA CHIRURGICA - MODULO II', 'PROPEDEUTICA E SISTEMATICA CHIRURGICA - MODULO I', 'MALATTIE APPARATO RESPIRATORIO', 'CARDIOLOGIA', 'CHIRURGIA VASCOLARE', 'MICROBIOLOGIA CLINICA', 'MALATTIE CUTANEE E VENEREE', 'MALATTIE INFETTIVE', 'FARMACOTERAPIA', 'FARMACOLOGIA GENERALE E MOLECOLARE', 'GASTROENTEROLOGIA', 'PATOLOGIA CHIRURGICA EPATO-BILIO-PANCREATICA', 'MALATTIE DEL SANGUE', 'REUMATOLOGIA', 'ENDOCRINOLOGIA', 'DIAGNOSTICA PER IMMAGINI', 'BIOCHIMICA CLINICA', 'PATOLOGIA CLINICA', 'PSICHIATRIA', 'NEUROLOGIA', 'ANATOMIA PATOLOGICA I', 'ANATOMIA PATOLOGICA II', 'MEDICINA DEL LAVORO', 'IGIENE GENERALE APPLICATA', 'MALATTIE APPARATO VISIVO', 'OTORINOLARINGOIATRIA', 'MALATTIE ODONTOSTOMATOLOGICHE', 'MEDICINA INTERNA I', 'GERIATRIA', 'MEDICINA INTERNA II E MEDICINA DI GENERE', 'MALATTIE APPARATO LOCOMOTORE', 'MEDICINA FISICA E RIABILITATIVA', 'CHIRURGIA PLASTICA', 'ONCOLOGIA CHIRURGICA', 'ONCOLOGIA  MEDICA', 'MEDICINA LEGALE', 'MEDICINA GENERALE', 'BIOETICA', 'NEFROLOGIA', 'OSTETRICIA E GINECOLOGIA', 'UROLOGIA', 'CHIRURGIA GENERALE DI URGENZA', "MEDICINA D'URGENZA", 'ANESTESIOLOGIA, TERAPIA INTENSIVA E CURE PALLIATIVE', 'CHIRURGIA GENERALE I', 'CHIRURGIA GENERALE II', 'PEDIATRIA', 'Biomedicina, Neuroscienze e Diagnostica avanzata']
